ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Vivienda semi-nueva, de tres habitaciones, dos baños, cocina, salón y terraza soleada.,Vivienda bien situada en pleno Azpeitia.,Zona tranquila y agradable.,Cuenta también con ascensor, trastero y garaje cerrado, incluido en el precio.,Importante, vivienda completamente amueblada.",Anuncio actualizado el 12 de marzo,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,36188506,Piso,,1,Azpeitia,"Artzubia Hiribidea, 23"," Artzubia Hiribidea, 23 , Azpeitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",92,,2019-04-01,,352000,0,3,1,0,1,
,Anuncio actualizado el 19 de marzo,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,28389292,Piso,,0,Azpeitia,"Calle Enparan, 9"," Calle Enparan, 9 , Azpeitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",78,,2019-04-01,,90000,0,3,0,0,0,
,Anuncio actualizado el 24 de febrero,0,0,2,0,0,segunda mano/buen estado,,,planta 1ª exterior,plaza de garaje por 10.000 eur adicionales,0,,,29429082,Piso,,1,Azpeitia,"Calle Zerralde, 3"," Calle Zerralde, 3 , Azpeitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",75,73,2019-04-01,,125000,0,2,0,0,0,
,Anuncio actualizado el 11 de marzo,0,0,2,0,0,segunda mano/buen estado,,,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,2000825,Dúplex,,1,Orio,"Calle Baxoalde, 5"," Calle Baxoalde, 5 , Orio , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",100,83,2019-04-01,"norte, sur",385000,0,3,0,0,1,
,Anuncio actualizado el 12 de marzo,0,1,2,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,1,,,25414203,Piso,,0,Aia,"Calle Rotalde, 18"," Calle Rotalde, 18 , Aia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",100,,2019-04-01,,180000,0,3,1,0,0,
,Anuncio actualizado el 4 de enero,0,1,1,0,0,segunda mano/buen estado,,,planta 1ª exterior,,0,,,81955168,Piso,,0,Azkoitia,"Kale Nagusia, 30"," Kale Nagusia, 30 , Azkoitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",83,82,2019-04-01,,85000,0,3,0,0,0,
,Anuncio actualizado el 17 de febrero,0,0,1,0,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,82655093,Piso,,0,Zumaia,"Baltasar Etxabe, 1"," Baltasar Etxabe, 1 , Zumaia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",65,,2019-04-01,,280000,0,3,1,0,0,
,Anuncio actualizado el 10 de febrero,0,1,2,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,1,,calefacción central: gas,83004825,Piso,,0,Zumaia,"Calle Baltasar Etxabe, 11"," Calle Baltasar Etxabe, 11 , Zumaia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",105,,2019-04-01,sur,370000,0,3,0,0,0,
"Orio, bonito piso cerca del Polideportivo, con el Eroski cerca, dos habitaciones, salón, cocina, 2 baños, y amplia terraza soleada de 73,50 m2. Garaje cerrado de 17,34 m2.",Anuncio actualizado el 9 de enero,0,0,2,1,0,segunda mano/buen estado,2005,en trámite,bajo exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,83774043,Piso,,1,Orio,," , Orio , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",72,68,2019-04-01,"sur, este",330000,1,2,0,0,1,
,Anuncio actualizado el 31 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 3ª exterior,,0,,,84135928,Piso,,1,Zarautz,"Kale Nagusia, 7"," Kale Nagusia, 7 , Zarautz , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",48,,2019-04-01,,350000,0,2,0,0,0,
"Atico de 40 m2 útiles en el centro. 2 Habit, sala, cocina- comedor, baño. Agua caliente con gas. La comunidad toda hecha. Lumisosa.",Anuncio actualizado el 18 de octubre,0,0,1,0,0,,,no indicado,planta 4ª,,0,,,39007449,Piso,,,Orio,," , Orio , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",40,,2019-04-01,,130000,0,2,1,0,0,
"Precioso dúplex céntrico. 1º Planta: Cocina, salón y wc. 2º planta: 2 habitaciones y baño. Totalmente amueblado. Visitar sin compromiso. precio negociable., distribución:,4 vecinos en el edificio.",Anuncio actualizado el 3 de diciembre,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,1744497,Dúplex,,1,Zestoa,"Calle Eliz-Kale, 1"," Calle Eliz-Kale, 1 , Zestoa , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",70,,2019-04-01,,165000,0,2,0,0,0,
"distribución:,6 vecinos en el edificio.",Anuncio actualizado el 25 de marzo,0,1,2,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,371353,Piso,,1,Zestoa,"Calle Larrain, 9"," Calle Larrain, 9 , Zestoa , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",96,85,2019-04-01,,199000,0,3,1,0,0,
"Web exclusivo del piso: . Precioso dúplex, a estrenar semiamueblado! 1. planta: 3 habitaciones, 2baños (1 incluido en hab. ), cocina totalmente equipada, salón, 2 terrazas. 2. planta: bajo cubierto, diáfano, baño. incluido garaje., distribución:,2 vecinos en el edificio.",Anuncio actualizado el 9 de diciembre,0,0,3,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,plaza de garaje incluida en el precio,1,,,1657819,Dúplex,,1,Zestoa,"Calle Sabea, 6"," Calle Sabea, 6 , Zestoa , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",140,128,2019-04-01,"sur, oeste",185000,0,4,0,1,0,
"Piso vacio a renovar,casa+garaje, distribución:, 2 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 11 de marzo,0,0,1,1,0,segunda mano/para reformar,,no indicado,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,2032265,Piso,,1,Azpeitia,"Calle Santutxo, 3"," Calle Santutxo, 3 , Azpeitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",78,,2019-04-01,,140000,0,3,0,0,0,
"distribución:,terraza descubierta de 15 m2.",Anuncio actualizado el 24 de marzo,0,0,3,1,0,segunda mano/buen estado,,no indicado,3 plantas,plaza de garaje incluida en el precio,1,,,1630636, Chalet adosado,,,Aia,"Calle Mª Auricenea, 19"," Calle Mª Auricenea, 19 , Aia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",50,,2019-04-01,"sur, este, oeste",360000,0,3,1,0,1,
"Preciosa Vivienda de Reciente Construcción, en Muy Buen Estado, con Garaje Cerrado de 16 m2, Primer Piso.",Anuncio actualizado el 17 de diciembre,0,0,2,0,0,segunda mano/buen estado,,,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,25626875,Piso,,1,Zarautz,"Avenida Navarra, 64"," Avenida Navarra, 64 , Zarautz , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",110,105,2019-04-01,,560000,0,3,0,0,1,
"Particular vende amplio piso de 90 m2 en Azpeitia.,Cocina, 3 habitaciones y salón, todos con vistas al exterior.,WC reformado.,Amplio balcón cerrado con ventanas de Aluminio.,Trastero con lucero.,Garaje opcional.,No respondo e-mail´s. Más información llamando al 645 70 86 75 (Maria).",Anuncio actualizado el 11 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,26128574,Piso,,1,Azpeitia,"Calle Garmendia Auzoa, 19"," Calle Garmendia Auzoa, 19 , Azpeitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",94,90,2019-04-01,sur,240000,0,3,1,0,0,
"Entorno natural, tranquilo y luminoso. Vistas magnificas.,Edificio reformado en 1998 de piedra, vigas de madera con tratamiento antipolilla de hace 7 años y pilares antiguos, amplios espacios en cada nivel, doble acristalamiento, puertas, ventanas y persianas de madera maciza, suelos de terracota y parque de madera.",Anuncio actualizado el 27 de enero,0,0,3,0,0,segunda mano/buen estado,,no indicado,2 plantas,,1,,,27629413, Finca rústica,,,Zestoa,Calle Aizarna Diseminados Barreiatua s/n," Calle Aizarna Diseminados Barreiatua s/n , Zestoa , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",18000,448,2019-04-01,"sur, este",550000,0,6,1,0,1,
"entorno natural, tranquilo y luminoso. vistas magnificas",Anuncio actualizado el 18 de marzo,0,0,3,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,28134871, Finca rústica,,,Aizarnazabal,"Calle Mugitzagaina Auzoa, 15"," Calle Mugitzagaina Auzoa, 15 , Aizarnazabal , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",18000,448,2019-04-01,"sur, este",550000,0,6,1,0,1,
"Enclavado en el entorno idílico de Aizarna en plena naturaleza, a 10km de Zumaia y 18km de Zarautz, es una planta baja con dos habitaciones, cocina- comedor, baño, salón con chimenea y balcón. Ademas consta de un ático de 25m2 con baño completo al que se accede bien por ascensor o escalera interior.,Cuenta con servicios como escuela publica, linea de autobús, tienda, bar, sociedad gastronómica, parque infantil, iglesia y frontón.",Anuncio actualizado el 17 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,entreplanta exterior,,1,,,29941736,Piso,,1,Zestoa,"Calle Santa Kutz, 7"," Calle Santa Kutz, 7 , Zestoa , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",140,136,2019-04-01,,170000,0,3,0,0,0,
"Etxe bat saltzen dugu Aian. Etxe osoa berritua dago, sekulako bistak ditu itsas aldera. 3gela, 2 komun, sukaldea eta egongela ditu.,Vendemos una casa en Aia. La casa esta reformada entera. Tiene unas vistas espectaculares. La casa tiene 3 habitaciones, 2 baños, cocina y salon.",Anuncio actualizado el 26 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,25876995,Piso,,0,Aia,"Calle Gozategi Enparantza Plaza, 11"," Calle Gozategi Enparantza Plaza, 11 , Aia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",90,85,2019-04-01,,190000,0,3,1,0,0,
"Piso totalmente reformado de tres habitaciones, salon, cocina y baño. Muy luminoso y con vistas a la montaña. Trastero de 16 m2 en planta semisotano con ventana al exterior. Zona comunitaria para aparcamiento.",Anuncio actualizado el 17 de diciembre,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,31583919,Piso,,1,Zestoa,"idiazpi auzunea auzoa, 6"," idiazpi auzunea auzoa, 6 , Zestoa , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",88,80,2019-04-01,,130000,0,3,1,0,0,
"Se vende piso de 100m2 con amplia terraza, 4 habitaciones mas 1 trastero, cocina y baño reformados, todo exterior listo para entrar.",Anuncio actualizado el 17 de marzo,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,31639895,Piso,,0,Azpeitia,"Calle arretxe, 7 Izd Landeta"," Calle arretxe, 7 Izd Landeta , Azpeitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",105,100,2019-04-01,,150000,0,4,1,0,1,
Casa en nucleo urbano rural con huerta muy bien situada y con muchas posibilidades de adaptarla para cualquier uso.,Anuncio actualizado el 26 de diciembre,0,1,2,0,0,segunda mano/para reformar,,no indicado,3 plantas,,1,,,32080047, Casa de pueblo,,,Zestoa,"santa kutz, 23"," santa kutz, 23 , Zestoa , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",550,,2019-04-01,"norte, sur, este",197000,0,12,1,0,1,
"Se vende piso de 133. 5 m2, se compone de 4 habitaciones ( una de ellas se utiliza como sala anexa a la cocina), muy buen estado general, opcion camarote de 15 m2 y garaje cerrado de 18 m2, la vivienda esta situada a 150 metros de la playa, muy luminosa. Se podria estudiar permuta por chalet de precio similar en la zona o alrededores.",Anuncio actualizado el 24 de febrero,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje por 60.000 eur adicionales,0,,,32492976,Piso,,1,Zarautz,"Calle nafarroa, 62"," Calle nafarroa, 62 , Zarautz , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",133,122,2019-04-01,"norte, sur",590000,1,4,1,0,1,
"SE VENDE BONITO PISO EN ZESTOA,Piso céntrico. Consta de 3 habitaciones ( 1 con baño incorporado), amplio salón, 2 baños, cocina y 2 balcones.",Anuncio actualizado el 31 de marzo,0,0,2,0,0,segunda mano/buen estado,,,planta 1ª exterior,,0,,,32834646,Piso,,1,Zestoa,"Calle eliz, 5"," Calle eliz, 5 , Zestoa , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",75,,2019-04-01,,180000,0,3,0,0,0,
"Piso en muy buen estado no necesita reforma. Tres amplias habitaciones, baño, cocina, salón y patio interior. El baño y la cocina están totalmente reformados. Tiene ascensor. Suelo con tarima. Calefacción. Zona tranquila. Fácil Aparcamiento y bien comunicado.",Anuncio actualizado el 31 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 1ª exterior,,0,,,32854256,Piso,,1,Azpeitia,"Calle arana, 19"," Calle arana, 19 , Azpeitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",100,90,2019-04-01,,175000,0,3,0,0,1,
"Se vende piso en buen estado en Azkotia con camarote. 2º piso sin ascensor y gas hasta la vivienda. Todo exterior y amueblado.,Se acepta alquiler con opción a compra.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,,33668422,Piso,,0,Azkoitia,"inaxio iriarte margolaria, 17 -2ºC"," inaxio iriarte margolaria, 17 -2ºC , Azkoitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",65,,2019-04-01,,120000,0,2,1,0,0,
Chollo de gran atico!.,Anuncio actualizado el 31 de marzo,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 4ª exterior,,0,,,26841116,Ático,,0,Azpeitia,"Calle Santiago, 8"," Calle Santiago, 8 , Azpeitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",98,92,2019-04-01,este,115000,0,3,1,0,1,
Pisazo con vistas espectaculares a Zarautz y a Orio para entrar a vivir.. . materiales de primera calidad. zona muy tranquila Merece la pena verlo!.. . a 10minutos de Zarautz y a 20 de San Sebastian.,Anuncio actualizado el 31 de marzo,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,1,,,34428152,Piso,,1,Aia,Urb. armendi gain," Calle armendi-gain, 20 , Urb. armendi gain , Aia , Urola Kosta, Guipúzcoa ","Calle armendi-gain, 20",,"Urola Kosta, Guipúzcoa",90,85,2019-04-01,"norte, sur",220000,0,3,0,0,1,
"Para actualizar puertas, ventanas y suelo.,Precio algo negociable.",Anuncio actualizado el 30 de enero,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,36145142,Piso,,0,Azpeitia,"Txaribarko Errebala Aldea, 4"," Txaribarko Errebala Aldea, 4 , Azpeitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",54,,2019-04-01,,48000,0,3,0,0,0,
"Luminoso piso céntrico situado en un pequeño pueblo costero. Dispone de dos habitaciones, aseo, baño y un amplio salón. Encima de la parada de autobús y a menos de cinco minutos de la estación de tren. Muy buena comunicación con San Sebastían gracias a la construcción de la reciente entrada a la autopista,Disponibilidad inmediata.",Anuncio actualizado el 24 de marzo,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,37456815,Piso,,0,Orio,"Calle Aita Lertxundi, 22"," Calle Aita Lertxundi, 22 , Orio , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",104,100,2019-04-01,,200000,0,2,1,0,0,
"Piso de reciente construcción, totalmente amueblado, 2 dormitorios con armarios empotrados, baño hermoso con ventana, cocina, salón y trastero. Tanto los pasillos, las puertas como el resto de estancias de la vivienda tienen un ancho especial perfecta para la movilidad con sillas de ruedas. Merece LA PENA verlo., distribución:,1 vecinos en el edificio.",Anuncio actualizado el 3 de marzo,0,0,1,1,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,1693359,Piso,,1,Zestoa,"Calle Eliz, 3"," Calle Eliz, 3 , Zestoa , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",75,62,2019-04-01,"sur, este",153000,0,2,1,0,0,
"Estupenda oportunidad de adquirir un piso amplio con ascensor de 3 dormitorios, sala, amplia cocina, baño y aseo. Cercano al centro, zona tranquila con parque y zonas verdes. Ocasión única. Financiación hasta el 100% y cheque regalo.",Anuncio actualizado el 13 de febrero,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,37011811,Piso,,0,Azpeitia,garmendi-gain area hiribidea," garmendi-gain area hiribidea , Azpeitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",110,88,2019-04-01,,184000,0,3,0,0,0,
"Urteta bidea. Piso a un kilometro del centro. Reformado. Playa a 1,5 kilometros. 1ª Planta. Amueblado. Trastero.",Anuncio actualizado el 13 de enero,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,38281211,Piso,,0,Zarautz,Urteta Bidea s/n," Urteta Bidea s/n , Zarautz , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",62,,2019-04-01,,225000,0,3,1,0,0,
"Precioso duplex de 120m2, en zona tranquila pero muy cerca del centro. Primera planta: salon-comedor cocina, 1 baño, una habitacion y una terraza de 15m2.,Segunda planta: habitación en-suite, vestidor, zona despacho/sala y Terraza. ,El duplex está perfectamente amueblado y es nuevo.,GARAJE OPCIONAL.",Anuncio actualizado el 10 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 4ª exterior,,1,,,38539899,Dúplex,,1,Zestoa,"Calle Arteaga, 12"," Calle Arteaga, 12 , Zestoa , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",130,120,2019-04-01,"sur, este",223000,0,2,0,0,1,
"Piso en parte vieja de Azpeitia. Ubicado en inmueble tranquilo de 3 viviendas, una por planta., Dispone de amplia cocina y baño, con ventanas a patio interior.,Distribución sin modificar desde construcción, dispone de habitación principal con balcón hacia la calle y otras 3 habitaciones individuales interiores. ,El salón también dispone de balcón. ,Habitado hasta septiembre de 2017.",Anuncio actualizado el 31 de marzo,0,1,1,0,0,segunda mano/para reformar,,en trámite,planta 1ª exterior,,0,,,39692675,Piso,,0,Azpeitia,"Calle Enparan, 27"," Calle Enparan, 27 , Azpeitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",78,,2019-04-01,este,90000,0,4,0,0,0,
"Piso en perfectas condiciones.,Amueblado por completo y totalmente exterior.,Trastero amplio.,Debajo tiene una panadería, y esta cerca de la plaza Anaitasuna.,Pronto se construirá un supermercado en los alrededores.",Anuncio actualizado el 11 de marzo,0,0,1,1,0,segunda mano/buen estado,,en trámite,planta 3ª exterior,,0,,,39914558,Piso,,1,Azkoitia,"Altzibar Etorbidea, 9"," Altzibar Etorbidea, 9 , Azkoitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",83,76,2019-04-01,norte,116000,0,2,1,0,0,
"PARQUE NATURAL IZARRAITZ,MENDIKO BORDA DE MONTAñA A 5min. de Madariaga. A 10min. de Aittola. A 20min. de Azpeitia, Azkoitia y Elgoibar. A 30min. de Deba. Borda situada en un paraiso natural: parque natural de Izarraitz. Con agua potable, electricidad, chimenea, bodega, WC, terreno particular con árboles. Posibilidades de reconstrucción. Especial para cuadrillas y familias.",Anuncio actualizado el 24 de marzo,0,0,1,0,1,segunda mano/para reformar,,no indicado,1 planta,,1,,,39952115, Finca rústica,,,Azkoitia,Calle Izarraitz s/n," Calle Izarraitz s/n , Azkoitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",750,,2019-04-01,sur,70000,0,1,0,0,0,
"Precioso piso, coqueto y muy luminoso. Es una tercera planta con estupendas vistas. Está listo para entrar a vivir, se vende completamente amueblado. El trastero y la plaza de garage están incluídos en el precio. La vivienda ha sido muy bien cuidada, está en muy buenas condiciones.",Anuncio actualizado el 31 de marzo,1,1,2,0,0,segunda mano/buen estado,,,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,40448775,Piso,,0,Aizarnazabal,"Calle Euskal Herria, 3"," Calle Euskal Herria, 3 , Aizarnazabal , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",100,83,2019-04-01,"sur, este",240000,0,3,1,0,0,
"FACHADA RECIEN REFORMADA.,Piso reformado en tranquila zona a 10min del centro. Totalmente exterior, con balcón y amplia terraza. Sol durante todo el día. Consta de 3 habitaciones, cocina, salón y baño. Gas natural y calefacción. Ventanas de doble acristalamiento. INCLUYE CAMAROTE.",Anuncio actualizado el 31 de marzo,0,1,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,31148864,Piso,,0,Azkoitia,"altzibar hiribidea, 23"," altzibar hiribidea, 23 , Azkoitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",95,90,2019-04-01,,140000,0,3,1,0,1,
"vivienda céntrica solado de parquet en habitaciones y salón, cerámica en baños y cocina, el trastero en la misma vivienda, los baños con ventilación natural a patio.",Anuncio actualizado el 25 de marzo,0,1,2,0,0,segunda mano/para reformar,1933,en trámite,planta 2ª exterior,,0,,,81164379,Piso,,1,Zarautz,"Plaza Lege Zaharren Enparantza, 4"," Plaza Lege Zaharren Enparantza, 4 , Zarautz , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",89,80,2019-04-01,este,360000,0,3,1,0,0,
"OCASIÓN AZKOITIA! Seminuevo totalmente amueblado. Muy luminoso y coqueto. Para entrar a vivir. Calle principal. Dormitorio principal muy grande y otro con cama nido. Un baño. Armarios empotrados. Con todos los electrodomésticos. Puerta de seguridad. Balcón con doble acceso y preciosas vistas a Plaza-Berri, Izarraitz. Portero automático. Portal recién reformado. Sin ascensor.",Anuncio actualizado el 26 de marzo,0,1,1,1,0,segunda mano/buen estado,,en trámite,planta 4ª exterior,,0,,,81305248,Ático,,0,Azkoitia,"Kale Nagusia, 110"," Kale Nagusia, 110 , Azkoitia , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",62,,2019-04-01,norte,98000,0,2,0,0,0,
"Hermoso y luminoso piso que consta de 3 habitaciones, 2 baños, hall, salon y cocina. Tambien posee plaza de garaje cerrado y un atico con velux.",Anuncio actualizado el 24 de marzo,0,1,2,0,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,81722247,Piso,,1,Zarautz,"Calle Bizkaia, 1"," Calle Bizkaia, 1 , Zarautz , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",80,76,2019-04-01,"este, oeste",425000,0,3,1,0,0,
"Magnifico piso a reformar con salón-comedor, cocina, 2 baños y 4 habitaciones. La cocina tiene una pequeña despensa anexa perfecta como zona de lavadora. Todas las estanciasdan al exterior menos los 2 baños, el piso luminoso y muy bien orientado sur-este. El acceso al edificio esta adaptado mediante una rampa de acceso, la puerta de entrada esta mecanizada y el acceso al ascensor no tiene dificultad.",Anuncio actualizado el 25 de febrero,0,1,3,1,0,segunda mano/para reformar,,en trámite,planta 1ª exterior,,0,,calefacción individual: gas natural,82439268,Piso,,1,Orio,"Calle Balearen, 2"," Calle Balearen, 2 , Orio , Urola Kosta, Guipúzcoa ",,,"Urola Kosta, Guipúzcoa",125,115,2019-04-01,"sur, este",280000,0,4,1,0,0,
